Year,Month,Date,Model,Dealer ID,Quantity Sold,Profit
2022,October,2022-10-01 23:00:00,Hyundai Santa Fe,1418,3,12100.0
2022,October,2022-10-01 23:00:00,Chevrolet Silverado,1418,24,
2022,October,2022-10-01 23:00:00,Nissan Altima,1418,3,9300.0
2022,October,2022-10-01 23:00:00,Ford Mustang,1419,15,24200.0
2022,October,2022-10-01 23:00:00,Toyota Camry,1419,19,59000.0
2022,October,2022-10-01 23:00:00,Chevrolet Equinox,1419,4,9400.0
2022,October,2022-10-01 23:00:00,Subaru Forester,1419,1,4800.0
2022,October,2022-10-01 23:00:00,Chevrolet Traverse,1419,1,3800.0
2022,October,2022-10-01 23:00:00,Ford Explorer,1419,9,49200.0
2022,October,2022-10-01 23:00:00,BMW X5,1419,21,172200.0
2022,October,2022-10-01 23:00:00,Ford Bronco,1419,23,55400.0
2022,October,2022-10-01 23:00:00,Toyota Highlander,1419,7,28200.0
2022,October,2022-10-01 23:00:00,Toyota Highlander,1420,10,47500.0
2022,October,2022-10-01 23:00:00,Toyota Highlander,1420,10,47500.0
2022,October,2022-10-01 23:00:00,Audi A4,1420,15,104300.0
2022,October,2022-10-01 23:00:00,Subaru Outback,1420,15,67200.0
2022,October,2022-10-01 23:00:00,Mazda CX-5,1420,24,118800.0
2022,October,2022-10-01 23:00:00,Jeep Wrangler,1420,17,55600.0
2022,October,2022-10-01 23:00:00,Ford F-150,1421,22,46900.0
2022,October,2022-10-01 23:00:00,Jeep Grand Cherokee,1421,2,8800.0
2022,October,2022-10-01 23:00:00,Nissan Altima,1421,16,26600.0
2022,October,2022-10-01 23:00:00,Ford Explorer,1422,2,7600.0
2022,October,2022-10-01 23:00:00,Jeep Grand Cherokee,1422,21,60600.0
2022,October,2022-10-01 23:00:00,Dodge Durango,1422,1,6600.0
2022,October,2022-10-01 23:00:00,Ford Escape,1422,7,10200.0
2022,October,2022-10-01 23:00:00,Chevrolet Silverado,1422,9,34200.0
2022,October,2022-10-01 23:00:00,Audi Q7,1422,16,73000.0
2022,October,2022-10-01 23:00:00,Toyota Tacoma,1422,17,49600.0
2022,October,2022-10-01 23:00:00,Dodge Charger,1422,24,155200.0
2022,October,2022-10-01 23:00:00,Dodge Charger,1423,15,35800.0
2022,October,2022-10-01 23:00:00,Honda CR-V,1423,17,55100.0
2022,October,2022-10-01 23:00:00,Ford Bronco,1423,17,97400.0
2022,October,2022-10-01 23:00:00,Ford Mustang,1423,24,132300.0
2022,October,2022-10-01 23:00:00,Ford Escape,1423,6,28000.0
2022,October,2022-10-01 23:00:00,RAM 1500,1424,9,45100.0
2022,October,2022-10-01 23:00:00,Chevrolet Malibu,1424,16,66100.0
2022,October,2022-10-01 23:00:00,Ford Explorer,1424,16,97300.0
2022,October,2022-10-01 23:00:00,Nissan Rogue,1424,24,65100.0
2022,October,2022-10-01 23:00:00,Honda CR-V,1424,3,14900.0
2022,October,2022-10-01 23:00:00,Hyundai Santa Fe,1424,22,53000.0
2022,October,2022-10-01 23:00:00,Toyota Camry,1424,2,2900.0
2022,October,2022-10-01 23:00:00,Ford Bronco,1424,21,52600.0
2022,October,2022-10-01 23:00:00,Toyota Tacoma,1425,7,29900.0
2022,October,2022-10-01 23:00:00,Subaru Forester,1425,25,111800.0
2022,October,2022-10-01 23:00:00,Toyota RAV4,1425,2,9800.0
2022,October,2022-10-01 23:00:00,Ford Bronco,1425,11,53900.0
2022,October,2022-10-01 23:00:00,Dodge Durango,1425,18,55900.0
2022,October,2022-10-01 23:00:00,Honda Pilot,1425,19,64000.0
2022,October,2022-10-01 23:00:00,Audi Q5,1426,23,210900.0
2022,October,2022-10-01 23:00:00,BMW 5 Series,1426,4,36900.0
2022,October,2022-10-01 23:00:00,Jeep Grand Cherokee,1426,10,37000.0
2022,October,2022-10-01 23:00:00,Subaru Forester,1426,11,25300.0
2022,October,2022-10-01 23:00:00,Hyundai Tucson,1426,13,41800.0
2022,October,2022-10-01 23:00:00,Mercedes GLC,1426,11,76000.0
2022,October,2022-10-01 23:00:00,Honda Ridgeline,1426,5,24700.0
2022,October,2022-10-01 23:00:00,BMW X5,1427,20,81200.0
2022,October,2022-10-01 23:00:00,Hyundai Sonata,1427,24,40300.0
2022,October,2022-10-01 23:00:00,Toyota Tacoma,1427,10,45100.0
2022,October,2022-10-01 23:00:00,Mazda CX-5,1427,1,4400.0
2022,October,2022-10-01 23:00:00,Honda Civic,1427,9,29500.0
2022,October,2022-10-01 23:00:00,Ford Escape,1427,22,105400.0
2022,October,2022-10-01 23:00:00,Chevrolet Equinox,1427,2,10000.0
2022,October,2022-10-01 23:00:00,RAM 1500,1427,21,78700.0
2022,October,2022-10-01 23:00:00,Dodge Charger,1427,12,27000.0
2022,October,2022-10-01 23:00:00,Honda Ridgeline,1428,8,31300.0
2022,October,2022-10-01 23:00:00,Hyundai Santa Fe,1428,8,22800.0
2022,October,2022-10-01 23:00:00,Chevrolet Silverado,1428,6,40500.0
2022,October,2022-10-01 23:00:00,Mercedes GLE,1428,10,98400.0
2022,October,2022-10-01 23:00:00,Toyota Camry,1428,11,19000.0
2022,October,2022-10-01 23:00:00,Chevrolet Traverse,1428,5,12300.0
2022,October,2022-10-01 23:00:00,Volkswagen Jetta,1429,19,44100.0
2022,October,2022-10-01 23:00:00,Mercedes GLE,1429,24,270400.0
2022,October,2022-10-01 23:00:00,Nissan Altima,1429,14,21300.0
2022,October,2022-10-01 23:00:00,Honda Ridgeline,1429,18,102500.0
2022,October,2022-10-01 23:00:00,Toyota Corolla,1429,10,18400.0
2022,October,2022-10-01 23:00:00,RAM 1500,1430,6,42300.0
2022,October,2022-10-01 23:00:00,Volkswagen Jetta,1430,10,29400.0
2022,October,2022-10-01 23:00:00,Mercedes E-Class,1430,16,178400.0
2022,October,2022-10-01 23:00:00,Jeep Grand Cherokee,1430,21,118900.0
2022,October,2022-10-01 23:00:00,Ford Explorer,1430,2,8700.0
2022,October,2022-10-01 23:00:00,Mercedes GLE,1430,25,261700.0
2022,October,2022-10-01 23:00:00,Chevrolet Traverse,1430,23,109200.0
2022,October,2022-10-01 23:00:00,Chevrolet Silverado,1431,3,15400.0
2022,October,2022-10-01 23:00:00,Dodge Durango,1431,13,69400.0
2022,October,2022-10-01 23:00:00,RAM 1500,1431,4,24000.0
2022,October,2022-10-01 23:00:00,Honda CR-V,1431,13,59600.0
2022,October,2022-10-01 23:00:00,Nissan Altima,1431,22,33400.0
2022,October,2022-10-01 23:00:00,Volkswagen Tiguan,1431,15,64800.0
2022,October,2022-10-01 23:00:00,Subaru Forester,1431,11,24500.0
2022,October,2022-10-01 23:00:00,Ford Explorer,1431,22,89600.0
2022,October,2022-10-01 23:00:00,Toyota Camry,1431,1,2600.0
2022,October,2022-10-01 23:00:00,Toyota RAV4,1432,4,20500.0
2022,October,2022-10-01 23:00:00,Dodge Charger,1432,10,25900.0
2022,October,2022-10-01 23:00:00,Jeep Wrangler,1432,5,13000.0
2022,October,2022-10-01 23:00:00,Mercedes E-Class,1432,1,5700.0
2022,October,2022-10-01 23:00:00,Jeep Grand Cherokee,1432,6,39900.0
2022,October,2022-10-01 23:00:00,Kia Telluride,1432,11,67200.0
2022,October,2022-10-01 23:00:00,BMW X3,1432,17,102900.0
2022,October,2022-10-01 23:00:00,Chevrolet Equinox,1432,-7,27300.0
2022,October,2022-10-01 23:00:00,Toyota RAV4,1433,3,11700.0
2022,October,2022-10-01 23:00:00,Ford Bronco,1433,2,3900.0
2022,October,2022-10-01 23:00:00,Honda CR-V,1433,19,100600.0
2022,October,2022-10-01 23:00:00,Chevrolet Silverado,1433,2,13600.0
2022,October,2022-10-01 23:00:00,Nissan Rogue,1434,8,14600.0
2022,October,2022-10-01 23:00:00,BMW X5,1434,17,67500.0
2022,October,2022-10-01 23:00:00,Chevrolet Traverse,1434,14,52700.0
2022,October,2022-10-01 23:00:00,Hyundai Sonata,1434,22,86200.0
2022,October,2022-10-01 23:00:00,Mercedes C-Class,1434,12,90600.0
2022,October,2022-10-01 23:00:00,Jeep Grand Cherokee,1434,1,7400.0
2022,October,2022-10-01 23:00:00,Honda CR-V,1434,22,38200.0
2022,October,2022-10-01 23:00:00,Ford F-150,1434,9,26300.0
2022,October,2022-10-01 23:00:00,RAM 1500,1434,6,20800.0
2022,October,2022-10-01 23:00:00,BMW 3 Series,1435,17,107300.0
2022,October,2022-10-01 23:00:00,Dodge Charger,1435,6,13100.0
2022,October,2022-10-01 23:00:00,Honda Ridgeline,1435,19,77400.0
2022,October,2022-10-01 23:00:00,Mazda CX-5,1435,21,48200.0
2022,October,2022-10-01 23:00:00,Hyundai Sonata,1435,23,60400.0
2022,October,2022-10-01 23:00:00,BMW X3,1435,8,36600.0
2022,October,2022-10-01 23:00:00,Chevrolet Silverado,1435,23,173400.0
2022,October,2022-10-01 23:00:00,Jeep Wrangler,1435,3,7300.0
2022,October,2022-10-01 23:00:00,RAM 1500,1436,9,45400.0
2022,October,2022-10-01 23:00:00,BMW X3,1436,10,56600.0
2022,October,2022-10-01 23:00:00,Toyota RAV4,1436,24,118400.0
2022,October,2022-10-01 23:00:00,Chevrolet Equinox,1436,9,27000.0
2022,October,2022-10-01 23:00:00,Toyota Highlander,1436,19,95800.0
2022,October,2022-10-01 23:00:00,Volkswagen Jetta,1436,17,61000.0
2022,October,2022-10-01 23:00:00,Ford F-150,1436,13,78600.0
2022,October,2022-10-01 23:00:00,Hyundai Tucson,1436,14,45200.0
2022,October,2022-10-01 23:00:00,Honda Civic,1437,2,3800.0
2022,October,2022-10-01 23:00:00,Nissan Altima,1437,3,12300.0
2022,October,2022-10-01 23:00:00,Honda CR-V,1437,7,14400.0
2022,October,2022-10-01 23:00:00,Mercedes GLC,1437,8,66900.0
2022,October,2022-10-01 23:00:00,Ford Bronco,1437,23,121000.0
2022,October,2022-10-01 23:00:00,Ford F-150,1437,21,86700.0
2022,October,2022-10-01 23:00:00,Hyundai Tucson,1437,21,90100.0
2022,October,2022-10-01 23:00:00,Jeep Wrangler,1437,5,30900.0
2022,October,2022-10-01 23:00:00,RAM 1500,1437,24,78800.0
2022,October,2022-10-01 23:00:00,Mercedes S-Class,1437,7,87300.0
2022,October,2022-10-01 23:00:00,Ford Mustang,1438,23,50800.0
2022,October,2022-10-01 23:00:00,Toyota RAV4,1438,14,42100.0
2022,October,2022-10-01 23:00:00,Honda CR-V,1438,11,36300.0
2022,October,2022-10-01 23:00:00,BMW X3,1438,13,93900.0
2022,October,2022-10-01 23:00:00,BMW X5,1438,7,82900.0
2022,October,2022-10-01 23:00:00,Nissan Rogue,1438,25,46900.0
2022,October,2022-10-01 23:00:00,RAM 1500,1438,5,33800.0
2022,October,2022-10-01 23:00:00,Ford Mustang,1439,8,29200.0
2022,October,2022-10-01 23:00:00,Toyota RAV4,1439,19,73800.0
2022,October,2022-10-01 23:00:00,Chevrolet Silverado,1439,1,3800.0
2022,October,2022-10-01 23:00:00,Jeep Wrangler,1439,19,124200.0
2022,October,2022-10-01 23:00:00,Toyota Highlander,1439,16,89900.0
2022,October,2022-10-01 23:00:00,Ford F-150,1440,19,124100.0
2022,October,2022-10-01 23:00:00,Ford Explorer,1440,24,101500.0
2022,October,2022-10-01 23:00:00,RAM 1500,1440,24,100400.0
2022,October,2022-10-01 23:00:00,RAM 1500,1440,24,100400.0
2022,October,2022-10-01 23:00:00,Volkswagen Tiguan,1440,6,23800.0
2022,November,2022-11-01 23:00:00,Hyundai Tucson,1402,23,32800.0
2022,November,2022-11-01 23:00:00,Audi Q7,1402,11,44700.0
2022,November,2022-11-01 23:00:00,Toyota RAV4,1402,16,72600.0
2022,November,2022-11-01 23:00:00,Ford Mustang,1402,3,16300.0
2022,November,2022-11-01 23:00:00,Toyota Camry,1402,8,27800.0
2022,November,2022-11-01 23:00:00,Chevrolet Silverado,1402,7,49200.0
2022,November,2022-11-01 23:00:00,Audi A4,1402,14,90800.0
2022,November,2022-11-01 23:00:00,Volkswagen Tiguan,1215,8,30500.0
2022,November,2022-11-01 23:00:00,RAM 1500,1215,14,90800.0
2022,November,2022-11-01 23:00:00,BMW M4,1215,7,94300.0
2022,November,2022-11-01 23:00:00,Toyota Highlander,1215,10,56000.0
2022,November,2022-11-01 23:00:00,BMW X5,1215,16,147400.0
2022,November,2022-11-01 23:00:00,Kia Sportage,1215,10,44600.0
2022,November,2022-11-01 23:00:00,Jeep Grand Cherokee,1215,14,36100.0
2022,November,2022-11-01 23:00:00,Ford Mustang,1215,11,42100.0
2022,November,2022-11-01 23:00:00,Toyota RAV4,1336,8,14900.0
2022,November,2022-11-01 23:00:00,Honda Civic,1336,24,66600.0
2022,November,2022-11-01 23:00:00,Nissan Rogue,1336,11,45600.0
2022,November,2022-11-01 23:00:00,Mercedes GLC,1336,19,80800.0
2022,November,2022-11-01 23:00:00,Hyundai Sonata,1336,2,3000.0
2022,November,2022-11-01 23:00:00,Ford F-150,1336,22,113400.0
2022,November,2022-11-01 23:00:00,Mazda CX-5,1336,23,41200.0
2022,November,2022-11-01 23:00:00,Mazda CX-5,1336,23,41200.0
2022,November,2022-11-01 23:00:00,RAM 1500,1336,6,21100.0
2022,November,2022-11-01 23:00:00,Ford Explorer,1336,5,25000.0
2022,November,2022-11-01 23:00:00,Subaru Forester,1301,1,3300.0
2022,November,2022-11-01 23:00:00,BMW 3 Series,1301,10,67100.0
2022,November,2022-11-01 23:00:00,Nissan Altima,1301,5,11800.0
2022,November,2022-11-01 23:00:00,Honda CR-V,1301,5,13100.0
2022,November,2022-11-01 23:00:00,Ford Bronco,1301,3,16700.0
2022,November,2022-11-01 23:00:00,Toyota Corolla,1301,18,33300.0
2022,November,2022-11-01 23:00:00,Hyundai Tucson,1301,2,3900.0
2022,November,2022-11-01 23:00:00,Jeep Wrangler,1301,17,88600.0
2022,November,2022-11-01 23:00:00,Chevrolet Silverado,1301,2,11000.0
2022,November,2022-11-01 23:00:00,Mercedes GLE,1401,19,147500.0
2022,November,2022-11-01 23:00:00,Toyota Highlander,1401,6,40000.0
2022,November,2022-11-01 23:00:00,Chevrolet Silverado,1401,-10,71800.0
2022,November,2022-11-01 23:00:00,Ford Escape,1401,24,109200.0
2022,November,2022-11-01 23:00:00,Ford F-150,1217,25,74000.0
2022,November,2022-11-01 23:00:00,Toyota Corolla,1217,10,19100.0
2022,November,2022-11-01 23:00:00,Mercedes GLC,1217,18,109800.0
2022,November,2022-11-01 23:00:00,Honda Accord,1217,14,64300.0
2022,November,2022-11-01 23:00:00,Toyota Highlander,1217,20,81100.0
2022,November,2022-11-01 23:00:00,Subaru Forester,1217,14,51900.0
2022,November,2022-11-01 23:00:00,BMW M4,1288,19,169000.0
2022,November,2022-11-01 23:00:00,Honda Civic,1288,18,56900.0
2022,November,2022-11-01 23:00:00,Jeep Grand Cherokee,1288,3,17600.0
2022,November,2022-11-01 23:00:00,Toyota Camry,1288,-3,4500.0
2022,November,2022-11-01 23:00:00,Ford F-150,1288,24,174600.0
2022,November,2022-11-01 23:00:00,Hyundai Tucson,1212,4,10300.0
2022,November,2022-11-01 23:00:00,Ford Mustang,1212,17,63500.0
2022,November,2022-11-01 23:00:00,Honda Accord,1212,10,37500.0
2022,November,2022-11-01 23:00:00,Toyota Highlander,1212,1,6100.0
2022,November,2022-11-01 23:00:00,Honda Ridgeline,1212,19,41400.0
2022,November,2022-11-01 23:00:00,BMW M4,1212,17,118100.0
2022,November,2022-11-01 23:00:00,Volkswagen Jetta,1212,24,49300.0
2022,November,2022-11-01 23:00:00,Chevrolet Malibu,1212,16,58900.0
2022,November,2022-11-01 23:00:00,Chevrolet Malibu,1212,16,58900.0
2022,November,2022-11-01 23:00:00,Toyota Tacoma,1222,15,64400.0
2022,November,2022-11-01 23:00:00,Toyota RAV4,1222,11,60100.0
2022,November,2022-11-01 23:00:00,Chevrolet Silverado,1222,6,18400.0
2022,November,2022-11-01 23:00:00,Ford Mustang,1222,9,25500.0
2022,November,2022-11-01 23:00:00,Toyota Camry,1222,22,44500.0
2022,November,2022-11-01 23:00:00,BMW X3,1222,2,15900.0
2022,November,2022-11-01 23:00:00,Toyota RAV4,1224,8,40300.0
2022,November,2022-11-01 23:00:00,Honda Ridgeline,1224,5,15500.0
2022,November,2022-11-01 23:00:00,Honda Pilot,1224,1,4200.0
2022,November,2022-11-01 23:00:00,Toyota Corolla,1224,22,29400.0
2022,November,2022-11-01 23:00:00,Chevrolet Traverse,1403,13,28700.0
2022,November,2022-11-01 23:00:00,Audi Q7,1403,9,50900.0
2022,November,2022-11-01 23:00:00,Mazda CX-5,1403,19,95900.0
2022,November,2022-11-01 23:00:00,Audi A4,1403,21,130900.0
2022,November,2022-11-01 23:00:00,BMW X3,1403,10,77000.0
2022,November,2022-11-01 23:00:00,Ford F-150,1403,15,91200.0
2022,November,2022-11-01 23:00:00,Nissan Altima,1403,21,46400.0
2022,November,2022-11-01 23:00:00,Volkswagen Jetta,1403,8,10100.0
2022,November,2022-11-01 23:00:00,Chevrolet Silverado,1403,7,50300.0
2022,November,2022-11-01 23:00:00,Volkswagen Jetta,1404,14,20400.0
2022,November,2022-11-01 23:00:00,Kia Telluride,1404,18,93200.0
2022,November,2022-11-01 23:00:00,BMW X5,1404,20,207000.0
2022,November,2022-11-01 23:00:00,Toyota RAV4,1404,3,16800.0
2022,November,2022-11-01 23:00:00,Toyota Tacoma,1404,25,72400.0
2022,November,2022-11-01 23:00:00,Hyundai Sonata,1404,7,14700.0
2022,November,2022-11-01 23:00:00,Nissan Altima,1404,20,81700.0
2022,November,2022-11-01 23:00:00,Ford Bronco,1404,13,68500.0
2022,November,2022-11-01 23:00:00,Toyota Camry,1404,11,30400.0
2022,November,2022-11-01 23:00:00,Hyundai Sonata,1405,22,71500.0
2022,November,2022-11-01 23:00:00,Audi Q5,1405,15,106900.0
2022,November,2022-11-01 23:00:00,Audi Q7,1405,6,75300.0
2022,November,2022-11-01 23:00:00,Toyota Camry,1405,13,32400.0
2022,November,2022-11-01 23:00:00,BMW X3,1405,22,105700.0
2022,November,2022-11-01 23:00:00,Honda Accord,1405,4,9600.0
2022,November,2022-11-01 23:00:00,BMW X5,1405,6,22400.0
2022,November,2022-11-01 23:00:00,Chevrolet Silverado,1405,2,12400.0
2022,November,2022-11-01 23:00:00,BMW 3 Series,1405,17,130600.0
2022,November,2022-11-01 23:00:00,Dodge Durango,1405,1,4400.0
2022,November,2022-11-01 23:00:00,Dodge Charger,1406,1,4400.0
2022,November,2022-11-01 23:00:00,Hyundai Santa Fe,1406,8,41000.0
2022,November,2022-11-01 23:00:00,Hyundai Tucson,1406,15,65000.0
2022,November,2022-11-01 23:00:00,Toyota Highlander,1406,20,112600.0
2022,November,2022-11-01 23:00:00,Toyota Highlander,1407,15,94900.0
2022,November,2022-11-01 23:00:00,Chevrolet Traverse,1407,4,16000.0
2022,November,2022-11-01 23:00:00,Hyundai Santa Fe,1407,18,60500.0
2022,November,2022-11-01 23:00:00,Ford Escape,1407,22,43500.0
2022,November,2022-11-01 23:00:00,Hyundai Tucson,1407,-21,80700.0
2022,November,2022-11-01 23:00:00,Mercedes C-Class,1408,2,12800.0
2022,November,2022-11-01 23:00:00,BMW 3 Series,1408,18,90300.0
2022,November,2022-11-01 23:00:00,Kia Telluride,1408,1,6700.0
2022,November,2022-11-01 23:00:00,Audi Q5,1408,16,88100.0
2022,November,2022-11-01 23:00:00,Toyota RAV4,1408,23,86200.0
2022,November,2022-11-01 23:00:00,Ford Bronco,1408,5,30400.0
2022,November,2022-11-01 23:00:00,BMW M4,1409,23,208800.0
2022,November,2022-11-01 23:00:00,Kia Sportage,1409,24,52000.0
2022,November,2022-11-01 23:00:00,Kia Telluride,1409,9,56000.0
2022,November,2022-11-01 23:00:00,Ford F-150,1409,21,111900.0
2022,November,2022-11-01 23:00:00,Honda CR-V,1409,21,85200.0
2022,November,2022-11-01 23:00:00,Ford Explorer,1409,24,142700.0
2022,November,2022-11-01 23:00:00,Hyundai Tucson,1409,5,7100.0
2022,November,2022-11-01 23:00:00,Mercedes E-Class,1409,3,30500.0
2022,November,2022-11-01 23:00:00,Audi Q5,1409,24,180800.0
2022,November,2022-11-01 23:00:00,Audi Q5,1409,24,180800.0
2022,November,2022-11-01 23:00:00,Dodge Durango,1410,20,70000.0
2022,November,2022-11-01 23:00:00,Audi Q5,1410,19,131000.0
2022,November,2022-11-01 23:00:00,Ford Explorer,1410,5,25900.0
2022,November,2022-11-01 23:00:00,Jeep Wrangler,1410,10,33400.0
2022,November,2022-11-01 23:00:00,Toyota Camry,1410,16,72500.0
2022,November,2022-11-01 23:00:00,Ford Mustang,1410,9,38000.0
2022,November,2022-11-01 23:00:00,Ford Mustang,1410,9,38000.0
2022,November,2022-11-01 23:00:00,Toyota Camry,1411,21,50400.0
2022,November,2022-11-01 23:00:00,Nissan Altima,1411,12,53000.0
2022,November,2022-11-01 23:00:00,Toyota RAV4,1411,14,32200.0
2022,November,2022-11-01 23:00:00,Toyota Highlander,1411,7,22600.0
2022,November,2022-11-01 23:00:00,Kia Sportage,1411,24,112000.0
2022,November,2022-11-01 23:00:00,Mercedes GLC,1411,2,10300.0
2022,November,2022-11-01 23:00:00,Subaru Forester,1412,5,23300.0
2022,November,2022-11-01 23:00:00,Hyundai Tucson,1412,17,63100.0
2022,November,2022-11-01 23:00:00,Honda Ridgeline,1412,13,32200.0
2022,November,2022-11-01 23:00:00,Chevrolet Malibu,1412,21,32100.0
2022,November,2022-11-01 23:00:00,Chevrolet Tahoe,1412,22,146700.0
2022,November,2022-11-01 23:00:00,RAM 1500,1412,1,5000.0
2022,November,2022-11-01 23:00:00,Ford F-150,1413,21,126000.0
2022,November,2022-11-01 23:00:00,Honda Ridgeline,1413,18,79500.0
2022,November,2022-11-01 23:00:00,Chevrolet Equinox,1413,6,13200.0
2022,November,2022-11-01 23:00:00,Ford Bronco,1413,5,26600.0
2022,November,2022-11-01 23:00:00,Chevrolet Tahoe,1413,10,73700.0
2022,November,2022-11-01 23:00:00,Dodge Durango,1413,5,23000.0
2022,November,2022-11-01 23:00:00,Ford Mustang,1413,1,2300.0
2022,November,2022-11-01 23:00:00,Chevrolet Equinox,1414,4,13400.0
2022,November,2022-11-01 23:00:00,Ford Explorer,1414,24,
2022,November,2022-11-01 23:00:00,Chevrolet Traverse,1414,11,56600.0
2022,November,2022-11-01 23:00:00,Subaru Forester,1414,9,20300.0
2022,November,2022-11-01 23:00:00,Ford F-150,1414,23,70400.0
2022,November,2022-11-01 23:00:00,Jeep Grand Cherokee,1414,21,132900.0
2022,November,2022-11-01 23:00:00,Ford Escape,1414,19,29800.0
2022,November,2022-11-01 23:00:00,Toyota Corolla,1414,22,41800.0
2022,November,2022-11-01 23:00:00,Audi Q5,1415,2,11500.0
2022,November,2022-11-01 23:00:00,Subaru Outback,1415,24,62700.0
2022,November,2022-11-01 23:00:00,RAM 1500,1415,8,27500.0
2022,November,2022-11-01 23:00:00,Mazda CX-5,1415,7,32200.0
2022,November,2022-11-01 23:00:00,Toyota RAV4,1415,2,4600.0
2022,November,2022-11-01 23:00:00,Ford Explorer,1415,11,38700.0
2022,November,2022-11-01 23:00:00,Chevrolet Silverado,1415,23,99700.0
2022,November,2022-11-01 23:00:00,Toyota Tacoma,1416,24,91200.0
2022,November,2022-11-01 23:00:00,Chevrolet Silverado,1416,5,14800.0
2022,November,2022-11-01 23:00:00,Audi Q5,1416,7,51100.0
2022,November,2022-11-01 23:00:00,Hyundai Santa Fe,1416,12,27600.0
2022,November,2022-11-01 23:00:00,Honda Pilot,1416,23,57100.0
2022,November,2022-11-01 23:00:00,Honda CR-V,1416,19,29500.0
2022,November,2022-11-01 23:00:00,BMW M4,1416,6,70100.0
2022,November,2022-11-01 23:00:00,Hyundai Sonata,1417,5,
2022,November,2022-11-01 23:00:00,Chevrolet Silverado,1417,14,98200.0
2022,November,2022-11-01 23:00:00,Honda Civic,1417,16,60700.0
2022,November,2022-11-01 23:00:00,Audi Q5,1417,14,68600.0
2022,November,2022-11-01 23:00:00,Mercedes E-Class,1417,12,113900.0
2022,November,2022-11-01 23:00:00,Jeep Wrangler,1417,4,11200.0
2022,November,2022-11-01 23:00:00,Toyota RAV4,1418,7,34700.0
2022,November,2022-11-01 23:00:00,Audi Q5,1418,25,206700.0
2022,November,2022-11-01 23:00:00,Mercedes GLC,1418,13,55900.0
2022,November,2022-11-01 23:00:00,Chevrolet Malibu,1418,2,3700.0
2022,November,2022-11-01 23:00:00,Mazda CX-5,1419,16,38200.0
2022,November,2022-11-01 23:00:00,BMW 3 Series,1419,4,18400.0
2022,November,2022-11-01 23:00:00,Honda Pilot,1419,10,21800.0
2022,November,2022-11-01 23:00:00,Kia Sportage,1419,17,58300.0
2022,November,2022-11-01 23:00:00,Mercedes GLC,1419,25,69400.0
2022,November,2022-11-01 23:00:00,Honda Accord,1419,22,80400.0
2022,November,2022-11-01 23:00:00,Kia Sportage,1420,11,48400.0
2022,November,2022-11-01 23:00:00,Chevrolet Silverado,1420,4,25200.0
2022,November,2022-11-01 23:00:00,Dodge Charger,1420,23,127800.0
2022,November,2022-11-01 23:00:00,Mercedes GLC,1420,14,84000.0
2022,November,2022-11-01 23:00:00,Ford Explorer,1420,17,75500.0
2022,November,2022-11-01 23:00:00,Ford Mustang,1420,6,32800.0
2022,November,2022-11-01 23:00:00,Kia Telluride,1420,2,4700.0
2022,November,2022-11-01 23:00:00,Toyota Highlander,1421,15,104400.0
2022,November,2022-11-01 23:00:00,Honda Accord,1421,3,7700.0
2022,November,2022-11-01 23:00:00,Ford Mustang,1421,24,56200.0
2022,November,2022-11-01 23:00:00,RAM 1500,1421,11,38400.0
2022,November,2022-11-01 23:00:00,Toyota Tacoma,1421,15,76200.0
2022,November,2022-11-01 23:00:00,Jeep Grand Cherokee,1421,15,80500.0
2022,November,2022-11-01 23:00:00,Honda CR-V,1421,5,17000.0
2022,November,2022-11-01 23:00:00,Chevrolet Silverado,1422,23,77200.0
2022,November,2022-11-01 23:00:00,Mercedes C-Class,1422,24,140800.0
2022,November,2022-11-01 23:00:00,Hyundai Sonata,1422,16,47800.0
2022,November,2022-11-01 23:00:00,Toyota RAV4,1422,22,92600.0
2022,November,2022-11-01 23:00:00,Honda Civic,1422,8,25100.0
2022,November,2022-11-01 23:00:00,Toyota Corolla,1422,17,64900.0
2022,November,2022-11-01 23:00:00,Nissan Altima,1422,25,39700.0
2022,November,2022-11-01 23:00:00,Mercedes GLE,1422,13,125000.0
2022,November,2022-11-01 23:00:00,Mazda CX-5,1422,17,57100.0
2022,November,2022-11-01 23:00:00,Ford F-150,1422,24,138500.0
2022,November,2022-11-01 23:00:00,Volkswagen Jetta,1423,14,36400.0
2022,November,2022-11-01 23:00:00,RAM 1500,1423,1,2400.0
2022,November,2022-11-01 23:00:00,Hyundai Santa Fe,1423,20,93800.0
2022,November,2022-11-01 23:00:00,Honda Pilot,1423,22,128000.0
2022,November,2022-11-01 23:00:00,Chevrolet Silverado,1423,19,65700.0
2022,November,2022-11-01 23:00:00,Nissan Altima,1424,5,15500.0
2022,November,2022-11-01 23:00:00,Volkswagen Jetta,1424,13,22900.0
2022,November,2022-11-01 23:00:00,Toyota Highlander,1424,14,79300.0
2022,November,2022-11-01 23:00:00,Audi Q5,1424,14,62700.0
2022,November,2022-11-01 23:00:00,Subaru Outback,1424,8,38900.0
2022,November,2022-11-01 23:00:00,Kia Telluride,1424,8,
2022,November,2022-11-01 23:00:00,Mercedes GLC,1424,15,80000.0
2022,November,2022-11-01 23:00:00,Mercedes GLC,1424,15,80000.0
2022,November,2022-11-01 23:00:00,Toyota Corolla,1424,1,3000.0
2022,November,2022-11-01 23:00:00,Honda CR-V,1424,23,53800.0
2022,November,2022-11-01 23:00:00,BMW 3 Series,1425,1,8000.0
